구분,fid,위도,경도,label,예측결과,결빙확률,결빙확률_percent,블랙아이스_발생확률,블랙아이스_발생확률_percent,블랙아이스_예측결과,기온,풍향,풍속,강수량,습도,추정노면온도,교량,터널,ROAD_RANK,Drainage Class,aws_지점,aws_거리_km,alti_mean,terrain_mean,aspect_mean,장소,위치,사고일시,위험도
비결빙지역,1206,37.5811198,128.5558685,0,0.0,0.007,0.716,,,,3.554,243.357,2.901,0.905,80.909,2.302,0,0,102.0,238.887802,100,17.847,512.4563424,7.336340889,207.8288561,,,,낮음
비결빙지역,1207,37.73668228,127.0660559,0,0.0,0.21,21.035,,,,6.906,153.315,0.677,2.54,77.479,6.019,0,0,103.0,237.9160267,98,18.377,58.14406973999999,5.805929768,185.0205461,,,,낮음
비결빙지역,1208,37.84948165,126.9653173,0,0.0,0.09,9.023,,,,6.906,153.315,0.677,2.54,77.479,6.019,0,0,104.0,237.8414061,98,10.201,115.3690037,3.553480245,200.2000283,,,,낮음
비결빙지역,1209,35.09510145,128.9622813,0,0.0,0.001,0.056,,,,12.74,198.885,2.845,1.782,61.097,10.714,0,0,101.0,239.3289588,159,6.432,4.30496764,2.382793576,250.8580633,,,,낮음
비결빙지역,1210,37.44123293,126.6387592,0,0.0,0.019,1.885,,,,9.301,195.728,2.532,2.279,73.354,7.645,0,0,102.0,237.6631611,112,4.235,4.929190435,0.8093982070000001,209.4995981,,,,낮음
비결빙지역,1211,35.26277607,126.8850531,0,0.0,0.201,20.109,,,,10.507,134.15,1.187,3.344,77.508,9.115,0,0,101.0,238.0261425,156,10.011,37.50439072,2.791670561,145.0431671,,,,낮음
비결빙지역,1212,35.28906692,126.5774739,0,0.0,0.179,17.875,,,,9.282,152.63,2.049,1.979,85.688,7.74,0,0,103.0,237.8301392,172,6.859,33.18398277,1.7380855990000001,44.787108,,,,낮음
비결빙지역,1213,37.22542494,126.6339459,0,0.0,0.003,0.298,,,,9.301,195.728,2.532,2.279,73.354,7.645,0,0,103.0,237.6791782,112,28.053,0.0,0.0,,,,,낮음
비결빙지역,1214,37.61419705,127.100138,0,0.0,0.231,23.131,,,,9.368,174.554,1.876,2.335,69.883,7.902,0,0,103.0,237.947998,108,12.757,27.48764543,1.154076346,267.1175524,,,,낮음
비결빙지역,1215,36.8277636,127.4065242,0,0.0,0.072,7.186,,,,7.017,150.434,0.641,2.782,85.296,6.116,0,0,102.0,238.2102945,232,12.478,134.5526232,5.326168358,166.1912246,,,,낮음
비결빙지역,1216,36.06052097,129.3254355,0,0.0,0.001,0.076,,,,11.38,232.773,2.267,1.402,60.184,9.583,0,0,102.0,239.4785055,138,5.842,72.65094011,9.654418074,28.32678532,,,,낮음
비결빙지역,1217,36.04764382,128.3394214,0,0.0,0.026,2.585,,,,8.523,259.17,1.003,0.929,72.978,7.382,0,0,104.0,238.8651306,279,9.378,58.52791449,0.667538237,20.49110524,,,,낮음
비결빙지역,1218,35.42782907,127.1480029,0,0.0,0.059,5.92,,,,8.071,213.119,1.047,2.836,82.599,6.974,0,0,104.0,238.1743472,254,6.527,123.04635259999999,3.980725049,266.3669019,,,,낮음
비결빙지역,1219,36.76844385,127.2323971,0,0.0,0.115,11.471,,,,7.017,150.434,0.641,2.782,85.296,6.116,1,0,103.0,238.1040649,232,5.425,76.34891698,1.161882711,139.4872603,,,,낮음
비결빙지역,1220,36.36666111,127.2534386,0,0.0,0.041,4.122,,,,9.039,233.312,1.316,1.655,76.126,7.755,0,0,102.0,238.1530246,133,10.641,129.9063307,8.025989002,122.6330831,,,,낮음
비결빙지역,1221,37.31226771,126.7789097,0,0.0,0.056,5.555,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,103.0,237.7652935,119,18.791,6.892164643,3.0506079409999995,223.61388729999996,,,,낮음
비결빙지역,1222,35.8573277,128.4923782,0,0.0,0.014,1.362,,,,,,0.0,0.0,,,0,0,103.0,238.9761878,176,14.587,31.00862728,2.824091293,125.6908391,,,,낮음
비결빙지역,1223,37.3411011,127.5255484,0,0.0,0.245,24.511,,,,7.252,183.016,0.607,1.777,81.652,6.352,0,0,104.0,238.2445784,203,9.321,49.68505338,3.12244618,217.8724332,,,,낮음
비결빙지역,1224,35.63319078,127.4791043,0,0.0,0.001,0.107,,,,6.178,168.835,0.888,2.08,86.67,5.269,0,0,101.0,238.3624081,248,4.568,630.2770871,16.55267021,79.05320794,,,,낮음
비결빙지역,1225,35.21917624,128.5722818,0,0.0,0.005,0.493,,,,11.336,204.352,1.416,1.609,67.484,9.799,0,0,103.0,239.0789364,155,3.275,33.39855884,1.591952934,97.66928228,,,,낮음
비결빙지역,1226,35.78746559,126.5267894,0,0.0,0.175,17.453,,,,9.776,141.957,0.858,1.458,82.001,8.545,0,0,102.0,237.7468677,243,18.296,0.11443727900000002,0.320208408,86.59129822,,,,낮음
비결빙지역,1227,35.8316441,128.7002068,0,0.0,0.017,1.718,,,,9.646,198.586,1.752,1.571,67.958,8.155,1,0,104.0,239.1076043,143,4.345,77.84305117,3.577154836,17.74241979,,,,낮음
비결빙지역,1228,35.87120918,127.6418078,0,0.0,0.007,0.743,,,,6.178,168.835,0.888,2.08,86.67,5.269,0,0,101.0,238.4427831,248,26.221,395.2242432,3.38785553,346.8994751,,,,낮음
비결빙지역,1229,37.42113031,126.647758,0,0.0,0.088,8.83,,,,9.301,195.728,2.532,2.279,73.354,7.645,0,0,101.0,237.6709501,112,6.606,29.28943487,5.892943877,318.7398915,,,,낮음
비결빙지역,1230,35.80654104,128.754637,0,0.0,0.119,11.92,,,,9.646,198.586,1.752,1.571,67.958,8.155,0,0,104.0,239.1431238,143,9.545,110.85853580000001,3.8274215209999998,353.2493589,,,,낮음
비결빙지역,1231,37.50072954,126.4912353,0,0.0,0.002,0.203,,,,9.301,195.728,2.532,2.279,73.354,7.645,0,0,104.0,237.5620172,112,12.027,0.0,0.0,,,,,낮음
비결빙지역,1232,37.89797115,127.0833059,0,0.0,0.192,19.246,,,,6.906,153.315,0.677,2.54,77.479,6.019,0,0,101.0,237.9143748,98,2.031,105.41922839999998,4.359029993,227.22490839999998,,,,낮음
비결빙지역,1233,37.23445255,127.2087788,0,0.0,0.14,14.025,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,102.0,238.0494502,119,20.149,86.90331796,3.0574656529999995,54.935936420000004,,,,낮음
비결빙지역,1234,35.31846073,128.9978327,0,0.0,0.003,0.3,,,,10.718,174.508,1.471,2.07,74.2,9.229,0,0,104.0,239.3323975,257,2.365,8.276904758,0.277240387,124.4858123,,,,낮음
비결빙지역,1235,35.23899717,126.9436372,0,0.0,0.248,24.762,,,,10.507,134.15,1.187,3.344,77.508,9.115,0,0,102.0,238.0653575,156,8.739,63.83226978,5.704845267999999,124.0523611,,,,낮음
비결빙지역,1236,36.7357534,127.254658,0,0.0,0.076,7.593,,,,7.017,150.434,0.641,2.782,85.296,6.116,0,0,104.0,238.1212616,232,4.494,77.94950281,2.84717702,177.6324371,,,,낮음
비결빙지역,1237,37.49013303,126.8169498,0,0.0,0.169,16.908,,,,6.121,230.493,1.487,1.746,76.678,5.038,0,0,101.0,237.7745994,116,13.939,42.22596721,3.493040209,188.8080582,,,,낮음
비결빙지역,1238,37.64982682,127.1907698,0,1.0,0.392,39.246,,,,9.368,174.554,1.876,2.335,69.883,7.902,0,0,101.0,238.0038147,108,21.651,45.95607254000001,1.235053304,253.59917930000003,,,,낮음
비결빙지역,1239,37.0148709,127.4967935,0,0.0,0.168,16.846,,,,7.252,183.016,0.607,1.777,81.652,6.352,1,0,102.0,238.2524719,203,27.724,98.58718020999999,0.658164587,126.9768855,,,,낮음
비결빙지역,1240,35.85718892,128.5241926,0,0.0,0.03,3.002,,,,,,0.0,0.0,,,0,0,103.0,238.9958621,176,11.769,46.88899231,1.510404587,184.3755951,,,,낮음
비결빙지역,1241,37.27263545,127.072752,0,0.0,0.299,29.928,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,102.0,237.9584351,119,7.738,51.11303498,1.940043628,262.1526625,,,,낮음
비결빙지역,1242,36.04709693,128.3697534,0,0.0,0.034,3.393,,,,8.523,259.17,1.003,0.929,72.978,7.382,0,0,102.0,238.8839405,279,10.282,35.563933,1.921549471,198.5591863,,,,낮음
비결빙지역,1243,37.66427807,126.6108691,0,0.0,0.079,7.868,,,,7.442,181.785,1.303,2.206,78.699,6.321,0,0,102.0,237.6260699,201,15.255,8.536847397,1.147143215,161.8388348,,,,낮음
비결빙지역,1244,34.74700419,126.3664281,0,0.0,0.037,3.706,,,,11.343,152.728,3.034,1.78,83.581,9.347,0,0,102.0,237.756227,165,7.888,6.013365455,0.8947427840000001,295.6643463,,,,낮음
비결빙지역,1245,38.12179394,127.086225,0,0.0,0.206,20.636,,,,5.578,172.63,0.681,2.486,86.661,4.835,0,0,101.0,237.8986228,95,19.284,74.26964341,3.4638251179999995,266.6468246,,,,낮음
비결빙지역,1246,35.55080804,126.7597038,0,0.0,0.154,15.36,,,,9.395,157.004,1.433,1.57,82.15,7.998,0,0,103.0,237.9180908,245,7.309,29.72158596,0.053130962,60.89897556999999,,,,낮음
비결빙지역,1247,37.31484166,126.9388982,0,0.0,0.216,21.587,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,102.0,237.8686828,119,6.263,54.02266706999999,2.076643856,188.60807879999996,,,,낮음
비결빙지역,1248,35.02183321,126.408467,0,0.0,0.307,30.726,,,,,,0.0,0.0,,,0,0,103.0,237.7523804,164,13.789,18.66308946,1.002277805,10.47360915,,,,낮음
비결빙지역,1249,35.18890044,128.5599545,0,0.0,0.005,0.453,,,,11.336,204.352,1.416,1.609,67.484,9.799,0,0,101.0,239.0740245,155,0.501,14.905818339999998,7.165655523,115.0639655,,,,낮음
비결빙지역,1250,36.59868904,127.8382,0,0.0,0.065,6.487,,,,6.574,204.362,0.605,1.219,85.906,5.711,0,0,101.0,238.5040241,226,15.457,286.416183,2.845025577,44.56207793,,,,낮음
비결빙지역,1251,37.80725807,128.8532691,0,0.0,0.005,0.497,,,,9.808,211.035,1.597,0.8,63.638,8.321,0,0,104.0,239.0634766,104,0.35,67.27027922,2.200176327,55.31983229000001,,,,낮음
비결빙지역,1252,34.84631873,126.8804519,0,0.0,0.024,2.442,,,,8.915,179.996,1.005,2.381,85.281,7.751,0,0,103.0,238.0663748,260,17.864,171.1639933,14.15808221,123.86341760000002,,,,낮음
비결빙지역,1253,34.84492533,127.381147,0,0.0,0.02,1.98,,,,9.945,250.088,2.234,1.759,81.772,8.326,0,0,103.0,238.3774753,258,17.884,53.85467239,14.00631678,53.65784856,,,,낮음
비결빙지역,1254,35.57149198,128.1681709,0,0.0,0.015,1.524,,,,8.279,156.819,0.378,3.114,83.821,7.357,0,0,104.0,238.7981223,285,0.728,30.470516500000002,0.363979691,276.5236152,,,,낮음
비결빙지역,1255,37.54818712,126.8884143,0,0.0,0.051,5.146,,,,9.368,174.554,1.876,2.335,69.883,7.902,0,0,104.0,237.8162707,108,7.293,9.288946531,3.76013225,41.33784942,,,,낮음
비결빙지역,1256,37.12828216,127.6511731,0,0.0,0.052,5.208,,,,7.252,183.016,0.607,1.777,81.652,6.352,0,0,104.0,238.3420715,203,21.13,116.5825238,4.875529236,215.0214155,,,,낮음
비결빙지역,1257,36.41444725,129.3698707,0,0.0,0.001,0.131,,,,9.835,215.561,2.288,0.709,65.993,8.166,0,0,103.0,239.4811905,277,13.689,20.26572971,2.354532955,132.3027574,,,,낮음
비결빙지역,1258,37.7301804,126.7411429,0,0.0,0.155,15.496,,,,5.696,144.636,0.736,2.82,84.144,4.912,0,0,104.0,237.7050415,99,17.458,41.95524109,1.094948168,132.1617125,,,,낮음
비결빙지역,1259,36.78205185,126.9696541,0,0.0,0.247,24.747,,,,7.017,150.434,0.641,2.782,85.296,6.116,0,0,103.0,237.9348338,232,13.508,16.30398135,2.274305749,63.81210512,,,,낮음
비결빙지역,1260,37.37631334,126.6738666,0,0.0,0.108,10.798,,,,9.301,195.728,2.532,2.279,73.354,7.645,0,0,101.0,237.6916857,112,12.074,7.543388605,0.248518984,80.01408054,,,,낮음
비결빙지역,1261,35.22098633,128.9848175,0,0.0,0.003,0.278,,,,9.714,173.812,1.134,1.983,75.163,8.427,0,0,101.0,239.3324424,296,2.264,3.730330005,0.137874368,344.6213806,,,,낮음
비결빙지역,1262,37.32741903,126.9387804,0,0.0,0.149,14.85,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,102.0,237.8675202,119,7.382,56.51194278,2.172195144,156.7140915,,,,낮음
비결빙지역,1263,35.99323495,129.2268149,0,0.0,0.001,0.057,,,,11.38,232.773,2.267,1.402,60.184,9.583,0,0,104.0,239.4219369,138,14.437,10.40473711,0.329272264,88.67412811,,,,낮음
비결빙지역,1264,37.76855152,127.1185252,0,0.0,0.204,20.354,,,,6.906,153.315,0.677,2.54,77.479,6.019,0,0,102.0,237.9475861,98,15.673,153.6446646,1.45985087,83.88360107,,,,낮음
비결빙지역,1265,35.81706746,129.4097433,0,0.0,0.004,0.436,,,,8.665,212.058,2.295,1.954,74.32,7.117,0,0,103.0,239.5481711,283,18.831,76.2562787,6.906345454,60.9449055,,,,낮음
비결빙지역,1266,37.01057643,126.9942483,0,0.0,0.17,16.981,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,103.0,237.9303669,119,27.475,8.708383324,0.851809613,116.59934039999999,,,,낮음
비결빙지역,1267,38.44535467,128.4546972,0,0.0,0.001,0.149,,,,10.581,242.007,2.25,1.056,57.419,8.798,0,0,101.0,238.7669787,90,23.655,0.0,0.0,,,,,낮음
비결빙지역,1268,35.92727904,128.9152334,0,0.0,0.011,1.091,,,,8.177,188.714,1.336,1.54,75.703,6.958,0,0,104.0,239.2335365,281,6.454,70.15772081,1.883863243,212.6362076,,,,낮음
비결빙지역,1269,35.30173099,127.9734436,0,0.0,0.01,0.995,,,,8.26,224.052,1.329,2.53,78.234,7.032,0,0,102.0,238.7011176,289,15.043,50.61005975,0.061203204,262.9909093,,,,낮음
비결빙지역,1270,35.34059364,129.2540796,0,0.0,0.001,0.111,,,,10.718,174.508,1.471,2.07,74.2,9.229,0,0,102.0,239.4882567,257,21.546,42.13745713,2.756185862,312.8001909,,,,낮음
비결빙지역,1271,34.83847489,128.6510154,0,0.0,0.0,0.025,,,,11.266,221.838,1.096,1.672,72.41,9.791,0,0,103.0,239.1601712,294,6.965,0.0,0.0,,,,,낮음
비결빙지역,1272,35.17667084,128.8207609,0,0.0,0.002,0.25,,,,10.691,238.921,1.019,2.011,67.822,9.317,0,0,102.0,239.2352404,253,8.683,12.822478000000002,2.031001549,101.5632077,,,,낮음
비결빙지역,1273,35.62582288,129.3511634,0,0.0,0.001,0.107,,,,10.529,210.941,1.926,1.884,63.98,8.935,0,0,103.0,239.5260883,152,5.039,20.78690019,1.429386719,244.23323530000002,,,,낮음
비결빙지역,1274,36.98338218,127.8404353,0,0.0,0.041,4.086,,,,6.864,117.269,0.803,1.057,78.565,5.912,0,0,102.0,238.4747387,127,10.057,132.8012275,1.644708003,218.4095532,,,,낮음
비결빙지역,1275,34.96046576,127.5226581,0,0.0,0.059,5.875,,,,10.775,237.772,1.502,1.957,74.533,9.274,0,0,103.0,238.4538981,266,15.465,18.45892814,0.8311390909999999,244.1000411,,,,낮음
비결빙지역,1276,37.07310293,127.4921722,0,0.0,0.115,11.493,,,,7.252,183.016,0.607,1.777,81.652,6.352,0,0,103.0,238.2447968,203,21.239,116.3320999,3.028306246,351.4408569,,,,낮음
비결빙지역,1277,37.75899816,127.8825901,0,0.0,0.002,0.244,,,,6.26,107.12,0.504,1.7,78.352,5.513,0,0,101.0,238.443004,212,8.386,201.2760438,21.30211078,78.81275153,,,,낮음
비결빙지역,1278,37.34186211,126.754278,0,0.0,0.011,1.134,,,,9.301,195.728,2.532,2.279,73.354,7.645,0,0,102.0,237.7466726,112,18.94,5.523282207,0.070497912,294.0497211,,,,낮음
비결빙지역,1279,35.98366031,129.3816347,0,0.0,0.003,0.257,,,,11.38,232.773,2.267,1.402,60.184,9.583,0,0,103.0,239.5187416,138,5.377,19.90925061,8.949411234,110.7388092,,,,낮음
비결빙지역,1280,36.59652883,127.7254722,0,0.0,0.012,1.2,,,,6.574,204.362,0.605,1.219,85.906,5.711,0,0,102.0,238.4328119,226,12.137,285.7257335,8.970370081,219.8102863,,,,낮음
비결빙지역,1281,34.88931772,128.651474,0,0.0,0.0,0.025,,,,11.266,221.838,1.096,1.672,72.41,9.791,0,0,101.0,239.1561291,294,4.277,0.0,0.0,,,,,낮음
비결빙지역,1282,36.4467713,127.3511759,0,0.0,0.07,6.986,,,,9.039,233.312,1.316,1.655,76.126,7.755,0,0,102.0,238.207889,133,8.522,114.15371189999999,8.08732711,119.2474,,,,낮음
비결빙지역,1283,36.45234356,126.5873066,0,0.0,0.065,6.454,,,,9.703,132.148,1.778,1.699,78.874,8.228,1,0,102.0,237.7200775,235,14.17,9.571250745,2.676156275,242.5448834,,,,낮음
비결빙지역,1284,37.59610156,127.0638072,0,0.0,0.287,28.654,,,,9.368,174.554,1.876,2.335,69.883,7.902,0,0,101.0,237.9260559,108,9.062,14.94322437,0.588308954,70.74303107,,,,낮음
비결빙지역,1285,35.26534213,128.9943092,0,0.0,0.0,0.038,,,,10.718,174.508,1.471,2.07,74.2,9.229,0,0,101.0,239.3347321,257,5.23,4.814163218,0.670496056,279.4976017,,,,낮음
비결빙지역,1286,34.89150129,127.6113845,0,0.0,0.017,1.737,,,,10.775,237.772,1.502,1.957,74.533,9.274,0,0,102.0,238.515693,266,9.246,2.063916483,0.826810075,243.13466809999997,,,,낮음
비결빙지역,1287,36.14268294,128.3112725,0,0.0,0.03,3.045,,,,8.523,259.17,1.003,0.929,72.978,7.382,0,0,104.0,238.8397421,279,1.583,56.176008970000005,3.513579316,237.7022388,,,,낮음
비결빙지역,1288,35.24025825,126.8601808,0,0.0,0.187,18.738,,,,10.507,134.15,1.187,3.344,77.508,9.115,0,0,103.0,238.0129373,156,8.015,26.98709007,2.216416734,140.2044419,,,,낮음
비결빙지역,1289,36.87316864,126.7530169,0,0.0,0.119,11.903,,,,8.694,172.927,1.326,2.839,80.358,7.471,0,0,101.0,237.7872659,177,24.666,9.215343626,2.374738643,49.24759211,,,,낮음
비결빙지역,1290,37.74940203,126.5753683,0,0.0,0.008,0.796,,,,7.442,181.785,1.303,2.206,78.699,6.321,0,0,101.0,237.5954117,201,12.274,4.713912872,1.523752357,5.183615356,,,,낮음
비결빙지역,1291,33.45850661,126.9157361,0,0.0,0.12,12.041,,,,13.649,225.863,2.676,1.115,77.985,11.475,0,0,101.0,,188,8.621,,,,,,,낮음
비결빙지역,1292,35.92543716,128.5784129,0,0.0,0.015,1.481,,,,,,0.0,0.0,,,0,0,102.0,239.0242371,176,8.471,120.1005627,10.32776535,175.5491007,,,,낮음
비결빙지역,1293,35.74715619,129.1422725,0,0.0,0.004,0.432,,,,8.665,212.058,2.295,1.954,74.32,7.117,0,0,104.0,239.3880931,283,9.433,99.96978093,0.4415355160000001,115.3337965,,,,낮음
비결빙지역,1294,35.43797301,127.8264437,0,0.0,0.001,0.146,,,,8.26,224.052,1.329,2.53,78.234,7.032,0,0,102.0,238.5973651,289,5.52,358.2797423,11.3294542,53.68547714,,,,낮음
비결빙지역,1295,36.15826956,126.7590928,0,0.0,0.162,16.203,,,,9.328,150.575,1.73,1.365,82.271,7.907,0,0,104.0,237.8579012,140,17.011,39.24924295,1.5940458089999998,230.7772528,,,,낮음
비결빙지역,1296,35.16332054,126.9620065,0,0.0,0.048,4.799,,,,10.507,134.15,1.187,3.344,77.508,9.115,0,0,103.0,238.0844421,156,6.488,122.3285353,6.758447631,260.2392359,,,,낮음
비결빙지역,1297,35.18932418,128.5653124,0,0.0,0.002,0.249,,,,11.336,204.352,1.416,1.609,67.484,9.799,0,0,104.0,239.0771974,155,0.109,3.4342668229999997,0.691748225,127.92337809999998,,,,낮음
비결빙지역,1298,36.38025847,128.179493,0,0.0,0.04,3.959,,,,8.459,221.247,1.244,0.825,72.883,7.215,0,0,102.0,238.7375194,137,3.702,83.0113901,3.696007039,253.3333187,,,,낮음
비결빙지역,1299,37.0149158,127.0904394,0,1.0,0.366,36.616,,,,7.017,150.434,0.641,2.782,85.296,6.116,0,0,102.0,237.9918744,232,26.309,25.13603759,2.224703498,95.47675111,,,,낮음
비결빙지역,1300,37.51593026,127.1631253,0,1.0,0.466,46.647,,,,9.368,174.554,1.876,2.335,69.883,7.902,0,0,104.0,237.9966205,108,18.458,34.93317195,2.12843341,179.5999878,,,,낮음
비결빙지역,1301,37.63078151,127.1209958,0,1.0,0.333,33.284,,,,9.368,174.554,1.876,2.335,69.883,7.902,0,0,104.0,237.9601622,108,15.183,42.33233741,1.6959788,278.8395605,,,,낮음
비결빙지역,1302,35.41489454,127.5189822,0,0.0,0.011,1.112,,,,8.054,126.612,1.229,2.389,84.077,6.882,0,0,102.0,238.4077465,247,11.122,483.92197860000005,0.8669761139999999,19.64002343,,,,낮음
비결빙지역,1303,36.28561623,129.3696939,0,0.0,0.0,0.046,,,,9.835,215.561,2.288,0.709,65.993,8.166,0,0,103.0,239.4901614,277,27.779,7.045437572,0.40399358899999993,120.9993318,,,,낮음
비결빙지역,1304,35.280225,128.4139016,0,0.0,0.003,0.348,,,,6.555,190.051,0.959,2.461,79.87,5.624,0,0,102.0,238.9759827,263,12.35,10.97020304,1.236175227,293.0815002,,,,낮음
비결빙지역,1305,36.37084196,127.3792629,0,0.0,0.061,6.14,,,,9.039,233.312,1.316,1.655,76.126,7.755,0,1,101.0,238.2324567,133,0.654,37.94819476,2.363764661,346.5749485,,,,낮음
비결빙지역,1306,36.78116774,127.0170561,0,0.0,0.162,16.168,,,,7.017,150.434,0.641,2.782,85.296,6.116,0,0,101.0,237.9651642,232,9.286,22.20550095,1.4131943,34.98085508,,,,낮음
비결빙지역,1307,34.95918321,126.3392652,0,0.0,0.335,33.522,,,,,,0.0,0.0,,,0,0,102.0,237.7157773,164,15.76,22.18123606,0.531124328,120.1807979,,,,낮음
비결빙지역,1308,37.38265843,126.6297687,0,0.0,0.02,2.026,,,,9.301,195.728,2.532,2.279,73.354,7.645,0,0,101.0,237.6625207,112,10.568,7.9845972220000005,0.151639198,298.2582498,,,,낮음
비결빙지역,1309,35.97663537,126.7467724,0,0.0,0.023,2.291,,,,9.328,150.575,1.73,1.365,82.271,7.907,0,0,102.0,237.8677673,140,3.448,7.181416513,1.773745682,323.7744612,,,,낮음
비결빙지역,1310,35.03959222,127.6499234,0,0.0,0.001,0.076,,,,10.775,237.772,1.502,1.957,74.533,9.274,0,0,102.0,238.525147,266,11.344,466.46418019999993,20.14778529,66.87261169,,,,낮음
비결빙지역,1311,37.83312188,128.3725271,0,0.0,0.007,0.694,,,,5.93,185.21,0.922,1.724,79.417,5.044,1,0,103.0,238.7532866,211,30.939,471.760758,8.890886993,160.4896422,,,,낮음
비결빙지역,1312,36.28557351,128.09311,0,0.0,0.033,3.327,,,,7.323,175.238,1.954,0.865,74.446,5.99,0,0,103.0,238.6908443,135,11.433,84.39179077,0.554157874,309.725395,,,,낮음
비결빙지역,1313,36.67888325,126.3374728,0,0.0,0.097,9.655,,,,8.364,135.525,1.315,3.553,83.023,7.179,0,0,102.0,237.537908,129,17.675,3.7212829849999998,0.9656819480000001,181.6280252,,,,낮음
비결빙지역,1314,35.51894109,127.7206574,0,0.0,0.026,2.642,,,,7.836,222.665,1.217,2.44,77.229,6.684,0,0,101.0,238.5241241,264,2.391,169.1098022,0.566262424,146.151825,,,,낮음
비결빙지역,1315,35.73501504,128.4675121,0,0.0,0.017,1.668,,,,9.646,198.586,1.752,1.571,67.958,8.155,0,0,103.0,238.9706879,143,19.62,48.88231568,2.023332251,276.6953662,,,,낮음
비결빙지역,1316,36.34284794,126.5640817,0,1.0,0.377,37.653,,,,9.703,132.148,1.778,1.699,78.874,8.228,1,0,103.0,237.7156677,235,1.84,49.85872746999999,15.43125244,77.73543979,,,,낮음
비결빙지역,1317,37.07312427,127.4107443,0,0.0,0.065,6.504,,,,7.252,183.016,0.607,1.777,81.652,6.352,0,0,103.0,238.1925296,203,22.2,92.49887396,0.668388326,141.930847,,,,낮음
비결빙지역,1318,35.82253289,128.720618,0,0.0,0.008,0.762,,,,9.646,198.586,1.752,1.571,67.958,8.155,0,0,102.0,239.1207079,143,6.2,63.87821911000001,2.463013216,182.25973180000003,,,,낮음
비결빙지역,1319,37.76384636,128.9046327,0,0.0,0.001,0.098,,,,11.367,239.209,2.379,0.805,56.273,9.515,0,0,103.0,239.0991126,105,1.822,7.331865352,0.22311893400000002,76.35067616,,,,낮음
비결빙지역,1320,35.10455873,128.1175392,0,0.0,0.026,2.58,,,,7.918,97.164,0.297,2.177,79.663,7.004,0,0,102.0,238.8084895,192,9.649,20.33196831,2.538963556,342.6959534,,,,낮음
비결빙지역,1321,36.71977118,128.4665127,0,0.0,0.014,1.447,,,,6.969,252.143,2.426,0.72,78.005,5.522,0,0,102.0,238.892456,272,17.49,217.5005224,8.425797733,186.0201997,,,,낮음
비결빙지역,1322,37.19581634,126.9980494,0,0.0,0.154,15.445,,,,8.135,218.8,1.423,1.608,74.841,6.907,0,0,101.0,237.9168007,119,6.987,34.12709519,3.044259119,49.25890257999999,,,,낮음
비결빙지역,1323,36.78195975,128.4371936,0,0.0,0.001,0.095,,,,6.969,252.143,2.426,0.72,78.005,5.522,0,0,102.0,238.8691406,272,12.253,466.50357890000004,24.57129279,129.9795343,,,,낮음
비결빙지역,1324,35.46040871,127.043653,0,0.0,0.002,0.217,,,,8.071,213.119,1.047,2.836,82.599,6.974,0,0,102.0,238.105896,254,12.547,408.8494491,18.31528609,97.25907150000002,,,,낮음
